itrial,d,method,coverage,width
18,110,jackknife-mm,0.97,11.63380710048651
18,110,CV+,0.92,7.944697952192299
18,110,split,0.93,9.539419393178076
19,110,naive,0.0,2.723155034800584e-14
19,110,jackknife,0.84,9.268079885999175
19,110,jackknife+,0.95,9.936807343382373
19,110,jackknife-mm,0.99,14.184430110872572
19,110,CV+,0.93,8.79489376175421
19,110,split,0.95,10.762107124842968
20,110,naive,0.0,2.3110402480597258e-14
20,110,jackknife,0.76,6.231542741125279
20,110,jackknife+,0.79,6.664849748476724
20,110,jackknife-mm,0.95,9.537913074008914
20,110,CV+,0.96,7.671942146654027
20,110,split,0.95,9.72471787029667
21,110,naive,0.0,2.914113395036111e-14
21,110,jackknife,0.98,16.368196357231962
21,110,jackknife+,1.0,17.850525982794093
21,110,jackknife-mm,1.0,24.09091477249814
21,110,CV+,1.0,11.333266940566784
21,110,split,0.86,8.4244603506486
22,110,naive,0.0,2.842170943040401e-14
22,110,jackknife,0.8,10.321377456804854
22,110,jackknife+,0.9,11.026933806632988
22,110,jackknife-mm,1.0,15.651078826390673
22,110,CV+,0.98,11.175380558704676
22,110,split,0.78,8.124378549762355
23,110,naive,0.0,2.0552448631860898e-14
23,110,jackknife,0.93,11.958555747736618
23,110,jackknife+,0.98,12.577741190893722
23,110,jackknife-mm,1.0,17.596257354827262
23,110,CV+,0.99,10.698024380295402
23,110,split,0.87,9.914747297878925
24,110,naive,0.0,2.0436985437299883e-14
24,110,jackknife,0.69,6.281583361930554
24,110,jackknife+,0.72,6.1485757013512
24,110,jackknife-mm,0.91,9.55020442992234
24,110,CV+,0.93,7.954489683863856
24,110,split,1.0,12.710834075239038
25,110,naive,0.0,3.5269565046291974e-14
25,110,jackknife,0.91,17.603712983230807
25,110,jackknife+,0.99,18.754484147659227
25,110,jackknife-mm,1.0,26.81851646535845
25,110,CV+,1.0,14.129655273217116
25,110,split,0.84,7.244785534123369
26,110,naive,0.0,2.1316282072803006e-14
26,110,jackknife,0.83,8.725856721005298
26,110,jackknife+,0.86,8.52716014939765
26,110,jackknife-mm,0.99,12.894757237479594
26,110,CV+,0.97,10.227013337809288
26,110,split,0.82,9.21090863455993
27,110,naive,0.0,1.9539925233402755e-14
27,110,jackknife,0.85,7.835954282800925
27,110,jackknife+,0.93,8.849041139719663
27,110,jackknife-mm,0.98,12.295153469649227
27,110,CV+,0.98,9.3567655363653
27,110,split,0.97,10.548220707839215
28,110,naive,0.0,2.1316282072803006e-14
28,110,jackknife,0.7,6.123807763053791
28,110,jackknife+,0.69,6.060912515123324
28,110,jackknife-mm,0.93,9.221680392612843
28,110,CV+,0.93,8.344605085645945
28,110,split,0.93,8.384101965118221
29,110,naive,0.0,1.959321593858476e-14
29,110,jackknife,0.9,15.774016850040054
29,110,jackknife+,0.97,17.41366055421011
29,110,jackknife-mm,1.0,24.649761062325528
29,110,CV+,0.95,11.24325008142976
29,110,split,0.82,7.8280224347996405
30,110,naive,0.0,2.9878322038712213e-14
30,110,jackknife,0.8,6.921371151457901
30,110,jackknife+,0.87,7.178195678401105
30,110,jackknife-mm,0.98,10.474321185206602
30,110,CV+,0.97,9.452017857835807
30,110,split,0.83,7.911301001155863
31,110,naive,0.0,2.7693403126249904e-14
31,110,jackknife,0.88,11.425595270421653
31,110,jackknife+,0.95,12.05303121184446
31,110,jackknife-mm,1.0,17.48040671610249
31,110,CV+,0.98,12.221368751866784
31,110,split,0.9,10.014226156260197
32,110,naive,0.0,3.129052572603541e-14
32,110,jackknife,0.9,17.691106486092984
32,110,jackknife+,1.0,18.85181759570814
32,110,jackknife-mm,1.0,26.634511867802775
32,110,CV+,1.0,13.4398620912458
32,110,split,0.96,10.2407332045018
33,110,naive,0.0,2.1316282072803006e-14
33,110,jackknife,0.5,4.802211357137464
33,110,jackknife+,0.57,5.541093370657037
33,110,jackknife-mm,0.75,7.912363124887703
33,110,CV+,0.91,8.53547982074018
33,110,split,0.9,9.572877334030272
34,110,naive,0.0,2.842170943040401e-14
34,110,jackknife,0.96,19.317946709835216
34,110,jackknife+,1.0,22.661497428643333
34,110,jackknife-mm,1.0,30.281258880333343
34,110,CV+,1.0,15.027661727069152
34,110,split,0.98,11.392381300911731
35,110,naive,0.0,2.631672657571471e-14
35,110,jackknife,0.9,10.823543409329659
35,110,jackknife+,0.98,11.50346716930431
35,110,jackknife-mm,1.0,16.595532270749228
35,110,CV+,0.95,8.499595614949996
35,110,split,0.9,8.443134032400307
36,110,naive,0.0,2.842170943040401e-14
36,110,jackknife,0.96,30.596886394033536
36,110,jackknife+,1.0,35.02942801933465
36,110,jackknife-mm,1.0,47.2306997764017
36,110,CV+,1.0,14.677110701773051
36,110,split,0.81,6.7001953942104455
37,110,naive,0.0,2.6334490144108712e-14
37,110,jackknife,0.7,5.577640328402039
37,110,jackknife+,0.83,6.288019446942198
37,110,jackknife-mm,0.9,8.482601058008497
37,110,CV+,0.93,7.277213309052472
37,110,split,0.92,7.949784820405726
38,110,naive,0.0,2.1316282072803006e-14
38,110,jackknife,0.84,7.529187751400145
38,110,jackknife+,0.89,8.149654701876466
38,110,jackknife-mm,0.97,11.442774528840287
38,110,CV+,0.91,7.707266917357814
38,110,split,0.83,7.381592631397007
39,110,naive,0.0,6.929568030500377e-14
39,110,jackknife,0.85,10.871950642578199
39,110,jackknife+,0.93,11.756276501080446
39,110,jackknife-mm,1.0,16.70455410731425
39,110,CV+,1.0,12.517262171237387
39,110,split,0.88,8.42157581840202
40,110,naive,0.0,4.0962788716569773e-14
40,110,jackknife,0.9,12.944070414987412
40,110,jackknife+,0.97,14.029683881094183
40,110,jackknife-mm,1.0,19.648438820131435
40,110,CV+,0.99,11.58877908218598
40,110,split,0.95,11.264728243202937
41,110,naive,0.0,2.4868995751603507e-14
41,110,jackknife,0.68,4.641286557853591
41,110,jackknife+,0.67,4.599537333611515
41,110,jackknife-mm,0.91,6.84085288530178
41,110,CV+,0.88,6.132858077653214
41,110,split,0.94,8.295933282827761
42,110,naive,0.0,2.2151169787321124e-14
42,110,jackknife,0.87,8.49777463603401
42,110,jackknife+,0.97,8.933911652910716
42,110,jackknife-mm,1.0,12.975231212867431
42,110,CV+,0.97,9.224138149250754
42,110,split,0.91,7.770630391420968
43,110,naive,0.0,2.1316282072803006e-14
43,110,jackknife,0.63,6.014185691539732
43,110,jackknife+,0.79,6.780783772876357
43,110,jackknife-mm,0.9,9.380399103508909
43,110,CV+,0.89,7.662934240910612
43,110,split,0.94,9.569912590414429
44,110,naive,0.0,1.9522161665008753e-14
44,110,jackknife,0.78,6.9121955172790965
44,110,jackknife+,0.85,7.238771711880843
44,110,jackknife-mm,0.95,10.491067476467794
44,110,CV+,0.92,8.075806590161097
44,110,split,0.97,10.404221635776539
45,110,naive,0.0,2.842170943040401e-14
45,110,jackknife,0.81,9.26802306144151
45,110,jackknife+,0.87,9.757552883605953
45,110,jackknife-mm,1.0,14.065629433757001
45,110,CV+,1.0,11.81117286082988
45,110,split,0.94,9.403182397919622
46,110,naive,0.0,2.4069635173873395e-14
46,110,jackknife,0.92,14.654231537410167
46,110,jackknife+,0.98,15.565520998317451
46,110,jackknife-mm,1.0,22.39740071665528
46,110,CV+,1.0,13.884492331811789
46,110,split,0.93,9.93306590513419
47,110,naive,0.0,2.561506562415161e-14
47,110,jackknife,0.78,11.840574069397013
47,110,jackknife+,0.97,13.517577629635582
47,110,jackknife-mm,1.0,18.485425743857956
47,110,CV+,0.95,10.196045101117223
47,110,split,0.95,9.942076075510005
48,110,naive,0.0,2.848166147373377e-14
48,110,jackknife,0.87,11.340907735377627
48,110,jackknife+,0.95,12.116252601038697
48,110,jackknife-mm,1.0,17.669457265765125
48,110,CV+,1.0,12.717016221999616
48,110,split,0.82,8.442367712516859
49,110,naive,0.0,2.2888357875672227e-14
49,110,jackknife,0.84,7.923197575523568
49,110,jackknife+,0.92,8.96588518253102
49,110,jackknife-mm,1.0,12.427757722962069
49,110,CV+,1.0,9.312091560701623
49,110,split,0.89,8.46464395289851
0,115,naive,0.0,2.0224932839596475e-14
0,115,jackknife,0.84,7.902959362964027
0,115,jackknife+,0.95,8.606697596029694
0,115,jackknife-mm,1.0,11.668969721047212
0,115,CV+,0.97,8.67955504261387
0,115,split,0.94,9.933007195055435
1,115,naive,0.0,2.4007462684494386e-14
1,115,jackknife,0.87,11.606262689008872
1,115,jackknife+,0.97,12.621020058980058
1,115,jackknife-mm,1.0,17.233696934046332
1,115,CV+,1.0,11.456823879984656
1,115,split,0.93,8.222829022673972
2,115,naive,0.0,2.049915792667889e-14
2,115,jackknife,0.9,9.036765208616469
2,115,jackknife+,0.95,9.589453541775194
2,115,jackknife-mm,0.99,13.146104786306127
2,115,CV+,0.99,10.164979869150887
2,115,split,0.84,8.27978319209115
3,115,naive,0.0,2.218669692410913e-14
3,115,jackknife,0.82,8.17269123145838
3,115,jackknife+,0.86,8.223282565837579
3,115,jackknife-mm,0.99,11.642832577169306
3,115,CV+,0.94,8.342203725835526
3,115,split,0.83,7.465280254981263
4,115,naive,0.0,2.1828649998667516e-14
4,115,jackknife,0.89,10.875313394412755
4,115,jackknife+,0.94,10.794291701339588
4,115,jackknife-mm,1.0,15.732283836410188
4,115,CV+,1.0,11.391801973680627
4,115,split,0.93,9.84876430028298
5,115,naive,0.0,2.8141933228198467e-14
5,115,jackknife,0.91,8.543778832250814
5,115,jackknife+,0.94,9.194688059883001
5,115,jackknife-mm,0.99,12.667752295630562
5,115,CV+,0.99,10.531317181170277
5,115,split,0.94,9.579028645762063
6,115,naive,0.0,2.3003821070233242e-14
6,115,jackknife,0.91,8.907912362113676
6,115,jackknife+,0.95,9.593814977691002
6,115,jackknife-mm,0.98,13.359294726348999
6,115,CV+,0.97,9.883914606840618
6,115,split,0.8,7.379647589074262
7,115,naive,0.0,2.673417043297377e-14
7,115,jackknife,0.91,12.74513349169792
7,115,jackknife+,0.96,13.343015740658878
7,115,jackknife-mm,1.0,18.723425118195177
7,115,CV+,0.99,12.23304826762922
7,115,split,0.84,7.36769815327658
8,115,naive,0.0,2.099209694961246e-14
8,115,jackknife,0.9,7.974931369598599
8,115,jackknife+,0.93,8.044664906857378
8,115,jackknife-mm,0.99,11.441360005846022
8,115,CV+,0.97,8.439159699831524
8,115,split,0.98,10.576515639040595
9,115,naive,0.0,2.3110402480597258e-14
9,115,jackknife,0.91,11.39646064241044
9,115,jackknife+,0.97,12.079748302233844
9,115,jackknife-mm,1.0,16.451033071756612
9,115,CV+,0.98,10.019250934962942
9,115,split,0.94,8.764448664284206
10,115,naive,0.0,2.930988785010413e-14
10,115,jackknife,0.83,7.764975281388387
10,115,jackknife+,0.88,7.89865384698692
10,115,jackknife-mm,0.99,11.147373239315593
10,115,CV+,0.99,10.075193922036755
10,115,split,0.94,9.742062448036602
11,115,naive,0.0,2.3057111775415252e-14
11,115,jackknife,0.87,12.532287694741626
11,115,jackknife+,1.0,13.932277313056199
11,115,jackknife-mm,1.0,18.74118957345197
11,115,CV+,0.99,11.170856686028515
11,115,split,0.88,8.450782740373072
12,115,naive,0.0,2.3236967905404528e-14
12,115,jackknife,0.88,8.707809260858317
12,115,jackknife+,0.93,8.824157218028448
12,115,jackknife-mm,0.99,12.508869144999007
12,115,CV+,0.95,9.101485587572885
12,115,split,0.9,7.818109849855796
13,115,naive,0.0,2.4422686095704192e-14
13,115,jackknife,0.95,16.38167686018686
13,115,jackknife+,0.99,17.660915978898686
13,115,jackknife-mm,1.0,24.24415959527862
13,115,CV+,0.99,14.791484288970173
13,115,split,0.89,9.705672857450976
14,115,naive,0.0,3.6508573941773645e-14
14,115,jackknife,0.79,6.8476216274130595
14,115,jackknife+,0.86,7.315610225109709
14,115,jackknife-mm,0.95,10.155197288872133
14,115,CV+,0.94,7.949269352128726
14,115,split,0.9,8.768832578899923
15,115,naive,0.0,1.950439809661475e-14
15,115,jackknife,0.8,7.048110372564911
15,115,jackknife+,0.85,7.396067943083225
15,115,jackknife-mm,0.97,10.38281160974254
15,115,CV+,0.93,8.196414048078045
15,115,split,0.96,11.200889975220857
16,115,naive,0.0,2.5721647034515627e-14
16,115,jackknife,0.9,10.701301082650122
16,115,jackknife+,0.96,11.102184562398147
16,115,jackknife-mm,0.99,15.32105175766511
16,115,CV+,0.98,10.491042517879178
16,115,split,0.99,11.065194299548036
17,115,naive,0.0,2.2142288003124122e-14
17,115,jackknife,0.84,10.331084051159442
17,115,jackknife+,0.94,10.350557548966794
17,115,jackknife-mm,1.0,15.14258797007244
17,115,CV+,0.98,10.967044391140378
17,115,split,0.99,11.700784242618127
18,115,naive,0.0,2.668087972779176e-14
18,115,jackknife,0.86,7.096918902920053
18,115,jackknife+,0.89,6.9615425632831425
18,115,jackknife-mm,0.97,10.053468263911737
18,115,CV+,0.93,7.605850810602144
18,115,split,0.94,10.694943712484179
19,115,naive,0.0,1.98507876802978e-14
19,115,jackknife,0.84,7.032514121066365
19,115,jackknife+,0.8,6.397496352723104
19,115,jackknife-mm,0.95,9.826166741540158
19,115,CV+,0.95,8.414295762873797
19,115,split,0.79,6.715117917145826
20,115,naive,0.0,2.396305376350938e-14
20,115,jackknife,0.91,8.96148355799025
20,115,jackknife+,0.95,9.296972078080653
20,115,jackknife-mm,1.0,12.996208145698283
20,115,CV+,0.99,9.703952137960442
20,115,split,0.92,9.635227786052226
21,115,naive,0.0,2.1316282072803006e-14
21,115,jackknife,0.81,7.942431490671105
21,115,jackknife+,0.89,8.643196861523936
21,115,jackknife-mm,0.97,11.727785770798045
21,115,CV+,0.96,9.198447247142012
21,115,split,0.86,7.852329347614277
22,115,naive,0.0,3.018030270141025e-14
22,115,jackknife,0.81,7.272031052703357
22,115,jackknife+,0.84,7.951256597202292
22,115,jackknife-mm,0.96,10.900141534173578
22,115,CV+,0.94,9.615809505093024
22,115,split,0.89,9.66841374558764
23,115,naive,0.0,2.666311615939776e-14
23,115,jackknife,0.87,12.154166574746851
23,115,jackknife+,0.95,12.787205362529665
23,115,jackknife-mm,1.0,17.89144076289858
23,115,CV+,0.99,11.98188094540797
23,115,split,0.76,7.750781701182614
24,115,naive,0.0,2.1316282072803006e-14
24,115,jackknife,0.81,6.939910211888065
24,115,jackknife+,0.89,7.193653449224903
24,115,jackknife-mm,0.97,10.17937387975179
24,115,CV+,0.96,7.930243802355859
24,115,split,0.91,8.680785686509324
25,115,naive,0.0,3.057998299027531e-14
25,115,jackknife,0.94,11.859897157753007
25,115,jackknife+,0.95,12.687392330729715
25,115,jackknife-mm,1.0,17.35532126579258
25,115,CV+,0.98,11.412426284529943
25,115,split,0.93,9.476610114925439
26,115,naive,0.0,2.6456614676817482e-14
26,115,jackknife,0.92,11.274065513021592
26,115,jackknife+,0.99,11.997140812588642
26,115,jackknife-mm,1.0,16.35224234636378
26,115,CV+,1.0,10.402465309702626
26,115,split,0.94,11.08821873315113
27,115,naive,0.0,2.6698643296185763e-14
27,115,jackknife,0.94,14.467084383074386
27,115,jackknife+,0.99,15.022633079300244
27,115,jackknife-mm,1.0,20.70759609415628
27,115,CV+,0.99,11.8133865618575
27,115,split,0.83,7.661789219529364
28,115,naive,0.0,2.752464922650688e-14
28,115,jackknife,0.84,8.760759465040325
28,115,jackknife+,0.91,9.19273848308813
28,115,jackknife-mm,0.99,12.832295816190154
28,115,CV+,0.97,9.910665672054918
28,115,split,0.85,8.422179288881056
29,115,naive,0.0,2.218669692410913e-14
29,115,jackknife,0.88,8.845020550175319
29,115,jackknife+,0.93,9.21376213162874
29,115,jackknife-mm,0.99,12.798355154399422
29,115,CV+,0.98,8.567671757405497
29,115,split,0.87,7.869192234820049
30,115,naive,0.0,2.1266322036694875e-14
30,115,jackknife,0.83,7.085268915432067
30,115,jackknife+,0.92,7.747219848992102
30,115,jackknife-mm,0.99,10.738882228948722
30,115,CV+,0.98,8.799786155939126
30,115,split,0.87,7.108166374353247
31,115,naive,0.0,2.842170943040401e-14
31,115,jackknife,0.78,7.01284117814261
31,115,jackknife+,0.86,7.586653633923812
31,115,jackknife-mm,0.97,10.46573795596583
31,115,CV+,0.98,9.533006099848883
31,115,split,0.98,10.214511545331607
32,115,naive,0.0,2.1316282072803006e-14
32,115,jackknife,0.88,9.419359721561804
32,115,jackknife+,0.91,9.737787327859657
32,115,jackknife-mm,1.0,13.406613734944253
32,115,CV+,0.97,10.788584766123352
32,115,split,0.89,9.456334035374866
33,115,naive,0.0,2.3057111775415252e-14
33,115,jackknife,0.85,8.04870268060456
33,115,jackknife+,0.95,9.14962660448222
33,115,jackknife-mm,0.98,12.334327326100533
33,115,CV+,0.94,8.813834567578565
33,115,split,0.88,9.143901437622363
34,115,naive,0.0,2.312816604899126e-14
34,115,jackknife,0.84,10.140934485313272
34,115,jackknife+,0.92,10.890337115825565
34,115,jackknife-mm,1.0,14.676246741625308
34,115,CV+,0.97,9.73112256870566
34,115,split,0.87,8.796758572647882
35,115,naive,0.0,2.842170943040401e-14
35,115,jackknife,0.9,9.364374602398671
35,115,jackknife+,0.95,9.621064480977164
35,115,jackknife-mm,0.99,13.709829400358393
35,115,CV+,0.95,9.16945418011369
35,115,split,0.89,9.137756278400829
36,115,naive,0.0,1.957545237019076e-14
36,115,jackknife,0.84,9.55134611809895
36,115,jackknife+,0.93,10.263973489486089
36,115,jackknife-mm,1.0,13.852313972371778
36,115,CV+,0.98,9.838910584610561
36,115,split,0.92,9.37278045981639
37,115,naive,0.0,2.312816604899126e-14
37,115,jackknife,0.93,8.422308132469865
37,115,jackknife+,0.98,8.693235103599482
37,115,jackknife-mm,0.99,12.202002126879682
37,115,CV+,0.99,8.987648491930157
37,115,split,0.99,12.37560915557407
38,115,naive,0.0,3.019806626980426e-14
38,115,jackknife,0.9,9.82798502080866
38,115,jackknife+,0.96,10.129780128593339
38,115,jackknife-mm,0.99,13.740383258308489
38,115,CV+,0.93,8.80651103615469
38,115,split,0.86,8.551010372351953
39,115,naive,0.0,2.824185330041473e-14
39,115,jackknife,0.83,7.564526725309361
39,115,jackknife+,0.86,7.537243417636204
39,115,jackknife-mm,0.98,10.824418512114255
39,115,CV+,0.97,8.70271187298713
39,115,split,0.9,7.982914370173151
40,115,naive,0.0,4.7997161800594767e-14
40,115,jackknife,0.78,6.621022549656909
40,115,jackknife+,0.76,6.421911697853095
40,115,jackknife-mm,0.97,9.28711137124482
40,115,CV+,0.95,7.588834264634968
40,115,split,0.98,8.880211447233123
41,115,naive,0.0,2.1316282072803006e-14
41,115,jackknife,0.82,9.190706469750847
41,115,jackknife+,0.89,8.92197782430626
41,115,jackknife-mm,0.98,13.24637488055102
41,115,CV+,0.92,9.70038006434387
41,115,split,0.89,7.7482258380692155
42,115,naive,0.0,2.842170943040401e-14
42,115,jackknife,0.88,8.635188581529631
42,115,jackknife+,0.93,8.70039577869689
42,115,jackknife-mm,0.97,12.292547469655053
42,115,CV+,0.98,9.299027417321904
42,115,split,0.89,8.906013181945577
43,115,naive,0.0,2.4868995751603507e-14
43,115,jackknife,0.9,9.306095115975408
43,115,jackknife+,0.97,9.976521782887858
43,115,jackknife-mm,1.0,13.788399492993749
43,115,CV+,0.98,9.860864822756248
43,115,split,0.96,8.965164412429926
44,115,naive,0.0,2.3110402480597258e-14
44,115,jackknife,0.79,6.029080648392645
44,115,jackknife+,0.84,6.641462974891868
44,115,jackknife-mm,0.97,9.44378273277158
44,115,CV+,0.92,7.982231109204549
44,115,split,0.96,9.77858776251497
45,115,naive,0.0,2.590483383357878e-14
45,115,jackknife,0.97,9.983350810333695
45,115,jackknife+,0.99,9.66913291685485
45,115,jackknife-mm,1.0,13.924456039319875
45,115,CV+,1.0,10.488298395992695
45,115,split,0.92,10.059474043443176
46,115,naive,0.0,2.4069635173873395e-14
46,115,jackknife,0.85,8.762760302276687
46,115,jackknife+,0.88,8.985659574644828
46,115,jackknife-mm,0.96,12.718103811702044
46,115,CV+,0.97,10.98775593277403
46,115,split,0.95,10.988238450565627
47,115,naive,0.0,2.1027624086400466e-14
47,115,jackknife,0.75,7.331571186294363
47,115,jackknife+,0.8,7.590802776471096
47,115,jackknife-mm,0.95,10.803566748880948
47,115,CV+,0.92,8.92937718008469
47,115,split,0.9,9.743311516658677
48,115,naive,0.0,2.247535491051167e-14
48,115,jackknife,0.82,6.473213789904991
48,115,jackknife+,0.91,7.004699887613186
48,115,jackknife-mm,0.98,9.701285480949842
48,115,CV+,0.98,7.720893538860272
48,115,split,0.96,10.884020786663738
49,115,naive,0.0,2.1234125568980743e-14
49,115,jackknife,0.82,9.504986523045403
49,115,jackknife+,0.89,10.080413651957114
49,115,jackknife-mm,1.0,14.243802929611752
49,115,CV+,0.97,10.366079675669582
49,115,split,0.84,8.09044761544987
0,120,naive,0.0,2.4868995751603507e-14
0,120,jackknife,0.92,9.77991448617406
0,120,jackknife+,0.96,9.858548941308483
0,120,jackknife-mm,0.99,13.789073507848544
0,120,CV+,1.0,10.941708087749749
0,120,split,0.91,9.739924048172611
1,120,naive,0.0,2.3110402480597258e-14
1,120,jackknife,0.79,6.59760538767735
1,120,jackknife+,0.84,6.9425984371238725
1,120,jackknife-mm,0.94,9.463181589923938
1,120,CV+,0.98,9.3747927949323
1,120,split,0.86,7.985585623155345
2,120,naive,0.0,3.378630708539276e-14
2,120,jackknife,0.93,9.031587306148726
